date,ko_price_usd,pep_price_usd,residual_usd,z_score,ko_shares,pep_shares,gross_pnl_usd,transaction_cost_usd,borrow_cost_usd,financing_cost_usd,net_pnl_usd,equity_usd
2024-04-23,57.22026824951172,159.3260040283203,-0.6482908746600415,0.0792985905994921,0.0,0.0,-3150.898030504042,101.46475060963553,4.16318517320916,20.011162976844403,-3276.537129263731,94519.06072283558
2024-04-24,58.07895278930664,165.08602905273438,-1.7163647819176973,-1.0644759056315127,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-04-25,58.25823974609375,164.40673828125,-1.3098515151033112,-0.6051039741814747,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-04-26,58.25823974609375,163.38316345214844,-0.967460390099049,-0.23499305340076126,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-04-29,58.54132080078125,163.90423583984375,-0.8586807699126808,-0.11983555930877546,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-04-30,58.28654098510742,163.69024658203125,-1.0418800614878876,-0.30735643227448145,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-01,58.43751907348633,162.98301696777344,-0.6543299742893041,0.10718777782164174,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-02,58.494144439697266,163.26219177246094,-0.6910900379777161,0.059505615877924176,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-03,58.66398620605469,163.91354370117188,-0.7391288928551702,-0.003986324608509296,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-06,58.83383560180664,163.60647583007812,-0.46656369084532656,0.2747593961344889,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-07,59.08860778808594,165.65365600585938,-0.8965839628637866,-0.22017756613195305,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-08,59.30563735961914,165.08602905273438,-0.48968021160519726,0.22837987021367803,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-09,59.33395004272461,165.6908721923828,-0.6636907169442026,0.022537426552917603,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-10,59.6925163269043,167.30068969726562,-0.8436167939260173,-0.18434202694460275,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-13,59.994476318359375,168.3336181640625,-0.8871767681249807,-0.23168151449313312,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-14,59.54153823852539,167.37513732910156,-1.0194980038877262,-0.3755765936164658,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-15,59.56985092163086,166.99363708496094,-0.863571497086177,-0.19237591757516576,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-16,59.7491340637207,170.3900604248047,-1.820409696843484,-1.2320722901095895,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-17,59.475486755371094,169.53399658203125,-1.8076991797862831,-1.1803049817224935,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-20,59.04143142700195,167.78457641601562,-1.6565643278996376,-0.9768391599440999,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-21,59.36225509643555,168.50108337402344,-1.5754159772124083,-0.8535596262521465,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-22,59.44718551635742,169.44091796875,-1.8048651366406858,-1.0861919805524567,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-23,58.5885009765625,166.81683349609375,-1.7857797184857702,-1.0286991868043889,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-24,58.503578186035156,165.62574768066406,-1.4722780844113998,-0.637309560799016,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-28,58.3337287902832,161.3359832763672,-0.207178887611839,0.8529821876271625,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,94519.06072283558
2024-05-29,58.22050094604492,159.26087951660156,0.37372631109541743,1.5319248748671908,-1793.8169450589069,600.041134666752,-0.0,100.0,-0.0,0.0,-100.0,94419.06072283558
2024-05-30,58.47526931762695,158.6374053955078,0.8370500316983964,2.0394458110972127,-1793.8169450589069,600.041134666752,-831.1179410653614,0.0,4.1443222677314875,18.96092834388224,-854.223191676975,93564.8375311586
2024-05-31,59.381126403808594,160.88929748535156,0.9896374554103531,2.2012628882640595,-1793.8169450589069,600.041134666752,-273.7139062573865,0.0,4.162457498763588,18.886700145656754,-296.76306390180685,93268.0744672568
2024-06-03,59.381126403808594,159.3353271484375,1.5094486472762938,2.7303012383392273,0.0,0.0,-932.4461242003889,101.06331062724165,4.226939315866536,19.154800916437885,-1056.891175059935,92211.18329219686
2024-06-04,60.33416748046875,161.81056213378906,1.6345106967183654,2.7229195148441927,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,92211.18329219686
2024-06-05,60.31529998779297,161.43833923339844,1.740153707811963,2.6923795033917877,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,92211.18329219686
2024-06-06,60.53232955932617,161.16845703125,2.0474602851732016,2.8661990566021864,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,92211.18329219686
2024-06-07,60.30585861206055,160.4134979248047,2.0735271010869596,2.750047363708065,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,92211.18329219686
2024-06-10,60.00390625,155.59283447265625,3.3841118352119395,3.8462731540596087,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,92211.18329219686
2024-06-11,59.966163635253906,154.8144073486328,3.606757158065051,3.681946459061507,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,92211.18329219686
2024-06-12,59.33395004272461,153.65145874023438,3.3635559474650663,3.135058018472582,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,92211.18329219686
2024-06-13,59.437747955322266,153.18252563476562,3.6242144324100494,3.040001953782862,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,92211.18329219686
2024-06-14,59.480533599853516,153.63267517089844,3.516422706616602,2.7094992986607727,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,92211.18329219686
2024-06-17,59.547096252441406,155.8179473876953,2.8520003921294617,2.099932307102161,-1791.007139281486,599.1012399626012,0.0,100.0,-0.0,0.0,-100.0,92111.18329219686
2024-06-18,59.556610107421875,156.1367950439453,2.754858041208273,1.9310377898586173,-1791.007139281486,599.1012399626012,173.98264402643596,0.0,4.232114067920809,18.521969342935638,151.2285606155795,92262.41185281244
2024-06-20,59.12868881225586,156.3243865966797,2.264186392129787,1.5519729109314737,-1791.007139281486,599.1012399626012,878.7964265425877,0.0,4.232790233880813,18.55987053861392,856.003765770093,93118.41561858253
2024-06-21,59.689735412597656,156.88711547851562,2.636997243168018,1.7058536144289282,-1791.007139281486,599.1012399626012,-667.7068958110865,0.0,4.2023771348850625,18.58216941398092,-690.4914423599525,92427.92417622257
2024-06-24,60.83085632324219,157.63739013671875,3.527147363030366,2.1347549324994164,-1791.007139281486,599.1012399626012,-1594.265219705737,0.0,4.242251677213703,18.64906059867748,-1617.1565319816284,90810.76764424094
2024-06-25,60.70723342895508,156.9527587890625,3.63253722938623,2.077590988287072,-1791.007139281486,599.1012399626012,-188.75400305127278,0.0,4.3233530937909945,18.738245217336612,-211.81560136240037,90598.95204287855
2024-06-26,60.906925201416016,156.3806610107422,4.023598695945125,2.1759540599599214,-1791.007139281486,599.1012399626012,-700.3938785048617,0.0,4.314567003066913,18.656863572634606,-723.3653090805633,89875.58673379799
2024-06-27,60.7737922668457,155.9304656982422,4.0410584441333555,2.0656380394978733,-1791.007139281486,599.1012399626012,-31.27053365517608,0.0,4.328759439183314,18.588858713830724,-54.18815180819012,89821.3985819898
2024-06-28,60.52656173706055,154.68309020996094,4.211081528439344,2.043040799906019,-1791.007139281486,599.1012399626012,-304.5125578346931,0.0,4.3192974536162945,18.53534431503229,-327.36719960334165,89494.03138238646
2024-07-01,60.17471694946289,152.7698516845703,4.499225017697796,2.0765523444739524,-1791.007139281486,599.1012399626012,-516.0670463993616,0.0,4.301726356636391,18.387069671832244,-538.7558424278303,88955.27553995863
2024-07-02,60.05109405517578,153.41697692871094,4.159135350234514,1.812310113901098,-1791.007139281486,599.1012399626012,609.1030224226027,0.0,4.27672014526709,18.15964435974777,586.6666579175879,89541.94219787623
2024-07-03,60.22226333618164,152.49786376953125,4.6377527822016305,1.9479260739652347,-1791.007139281486,599.1012399626012,-857.2072376376675,0.0,4.267934054543009,18.23656768041756,-879.7117393726281,88662.2304585036
2024-07-05,60.63115310668945,154.17666625976562,4.485074353737765,1.7876683341283857,-1791.007139281486,599.1012399626012,273.44815539305614,0.0,4.280099348364723,18.127313348407537,251.04074269628387,88913.27120119988
2024-07-08,59.87041473388672,152.0476837158203,4.436491758520631,1.688326876749032,-1791.007139281486,599.1012399626012,87.01177487870791,0.0,4.309159844323399,18.32687141458844,64.37574361979607,88977.64694481967
2024-07-09,59.61366653442383,151.8413543701172,4.248761802558995,1.5390559830494268,-1791.007139281486,599.1012399626012,336.2256913842897,0.0,4.255092865878356,18.073800763410585,313.89679775500076,89291.54374257468
2024-07-10,59.746795654296875,153.42636108398438,3.851697900416603,1.3128674303973233,-1791.007139281486,599.1012399626012,711.1442834879922,0.0,4.236845331821384,18.049274539828957,688.8581636163418,89980.40190619102
2024-07-11,60.003543853759766,153.7639923095703,3.9955066919551996,1.328446987279392,-1791.007139281486,599.1012399626012,-257.5625723370762,0.0,4.2463070462713395,18.237683168326356,-280.0465625516739,89700.35534363934
2024-07-12,60.57410430908203,156.04302978515625,3.803717211535428,1.2027051455463766,-1791.007139281486,599.1012399626012,343.4963286708985,0.0,4.264554580328312,18.277817153623698,320.9539569369465,90021.3093005763
2024-07-15,60.29833221435547,153.67958068847656,4.3185311805681295,1.378058550165977,-1791.007139281486,599.1012399626012,-922.0354939394068,0.0,4.305105288616957,18.548724728533376,-944.8893239565571,89076.41997661974
2024-07-16,61.11613082885742,154.52365112304688,4.8539838273316676,1.5555713040536447,-1791.007139281486,599.1012399626012,-958.9995131006599,0.0,4.285505693757042,18.267783203848992,-981.552801998266,88094.86717462148
2024-07-17,62.01000213623047,159.33494567871094,4.138451983313573,1.2072124072659811,-1791.007139281486,599.1012399626012,1281.5226410196497,0.0,4.34362804125972,18.368117260191624,1258.8108957181983,89353.67807033968
2024-07-18,61.99098205566406,159.7851104736328,3.9688494282778564,1.0982833024332412,-1791.007139281486,599.1012399626012,303.759386909348,0.0,4.407157005271784,18.940032445533614,280.4121974585426,89634.09026779822
2024-07-19,62.08607482910156,158.83786010742188,4.380802395349022,1.2406762529684168,-1791.007139281486,599.1012399626012,-737.8107050726401,0.0,4.405805215585905,18.993543216729094,-761.2100535049551,88872.88021429327
2024-07-22,61.591590881347656,157.24349975585938,4.419640310260327,1.214727388562433,-1791.007139281486,599.1012399626012,-69.55898288096319,0.0,4.412563621781169,18.88094423479417,-92.85249073753853,88780.02772355573
2024-07-23,61.77226257324219,155.94923400878906,5.033250652651823,1.4364260839715517,-1791.007139281486,599.1012399626012,-1098.980503960117,0.0,4.377419801118973,18.69142374599094,-1122.049347507227,87657.9783760485
2024-07-24,62.58055877685547,157.7218017578125,5.248613688626428,1.4779877190110509,-1791.007139281486,599.1012399626012,-385.71673496785,0.0,4.390260447549497,18.537575290849876,-408.6445707062494,87249.33380534225
2024-07-25,62.827796936035156,160.39474487304688,4.601738418794966,1.154033894200592,-1791.007139281486,599.1012399626012,1158.5582264927793,0.0,4.447707442443365,18.748279167111317,1135.3622398832247,88384.69604522547
2024-07-26,63.75971221923828,162.01724243164062,4.990919796660464,1.2794472020350214,-1791.007139281486,599.1012399626012,-697.0266262325158,0.0,4.465279081657398,19.066010027168144,-720.5579153413413,87664.13812988413
2024-07-29,63.550506591796875,162.44869995117188,4.637389376049299,1.0893759217604562,-1791.007139281486,599.1012399626012,633.1755072677814,0.0,4.531511896158284,19.25887516589628,609.3851202057269,88273.52325008986
2024-07-30,64.35880279541016,162.4205322265625,5.455107830624222,1.3973205884467437,-1791.007139281486,599.1012399626012,-1464.5395900659098,0.0,4.516643294081878,19.310162216480084,-1488.3663955764719,86785.15685451338
2024-07-31,63.46491241455078,161.94223022460938,4.721211966906566,1.0422264005595012,-1791.007139281486,599.1012399626012,1314.4127314074753,0.0,4.574090288975748,19.306813938952228,1290.5318271795475,88075.68868169292
2024-08-01,64.62504577636719,164.08995056152344,5.162921661548587,1.194476389286959,-1791.007139281486,599.1012399626012,-791.1052165937047,0.0,4.51055996937836,19.24995851783185,-814.8657350809149,87260.82294661201
2024-08-02,65.92782592773438,166.9785919189453,5.499436195608986,1.2969208076308751,-1791.007139281486,599.1012399626012,-602.6999329741507,0.0,4.593012633407399,19.505256517224332,-626.7982021247824,86634.02474448722
2024-08-05,64.7581787109375,163.2270965576172,5.5846837658799515,1.2920811855425096,-1791.007139281486,599.1012399626012,-152.67900696170318,0.0,4.685603448963464,19.848627274970106,-177.21323768563676,86456.81150680159
2024-08-06,64.71064758300781,161.77342224121094,6.023414287253438,1.4350914748488979,-1791.007139281486,599.1012399626012,-785.7694960005991,0.0,4.60247461897442,19.40268967126264,-809.7746602908362,85647.03684651076
2024-08-07,65.10050964355469,161.1168975830078,6.63288727406011,1.6452186830401712,-1791.007139281486,599.1012399626012,-1091.570470569959,0.0,4.599096500345048,19.22989243208391,-1115.399459502388,84531.63738700838
2024-08-08,65.35726928710938,161.6608428955078,6.7076943703338685,1.6206201802962303,-1791.007139281486,599.1012399626012,-133.9800434952203,0.0,4.626804664383717,19.151851809703853,-157.75869996930786,84373.87868703908
2024-08-09,65.30972290039062,161.67962646484375,6.653864781592482,1.545074729496966,-1791.007139281486,599.1012399626012,96.40917774040332,0.0,4.645053011791884,19.21651020478135,72.54761452383008,84446.42630156291
2024-08-12,64.82474517822266,160.76986694335938,6.4732063697359905,1.4227625245788316,-1791.007139281486,599.1012399626012,323.56050540623323,0.0,4.641673808694252,19.21874299440041,299.70008860313857,84746.12639016606
2024-08-13,65.10050964355469,161.6608428955078,6.450934726779181,1.3729151438199205,-1791.007139281486,599.1012399626012,39.88867153917829,0.0,4.607205611757931,19.11060052269623,16.170865404724125,84762.29725557078
2024-08-14,65.21464538574219,162.91761779785156,6.1446727017919045,1.2143858900284934,-1791.007139281486,599.1012399626012,548.517473243014,0.0,4.626804664383717,19.21651020478135,524.674158373849,85286.97141394463
2024-08-15,65.28120422363281,161.80154418945312,6.584563989350642,1.3957832243022277,-1791.007139281486,599.1012399626012,-787.8484365254269,0.0,4.634916486967249,19.36590214969167,-811.8492551620858,84475.12215878254
2024-08-16,65.78518676757812,161.89532470703125,7.057176460484335,1.5996434176139103,-1791.007139281486,599.1012399626012,-846.4523099139108,0.0,4.639646937516629,19.233235268207338,-870.3251921196347,83604.7969666629
2024-08-19,65.59500885009766,163.0207977294922,6.49052194025213,1.3083204799222208,-1791.007139281486,599.1012399626012,1014.8822912420089,0.0,4.6754658396705695,19.24438289208936,990.962442510249,84595.75940917316
2024-08-20,65.9753646850586,164.92466735839844,6.234023443151351,1.1775027829006786,-1791.007139281486,599.1012399626012,459.39063952246204,0.0,4.661949569514173,19.37816707528396,435.35052287766393,85031.10993205082
2024-08-21,66.15605163574219,164.3244171142578,6.615497234749924,1.3939835149426618,-1791.007139281486,599.1012399626012,-683.2222842018207,0.0,4.688982109826966,19.60447871326112,-707.5157450249087,84323.59418702591
2024-08-22,65.92782592773438,164.82150268554688,6.220993807577763,1.1828670220454087,-1791.007139281486,599.1012399626012,706.5584545363592,0.0,4.7018238407257495,19.53312739073086,682.3235033049026,85005.91769033081
2024-08-23,66.36526489257812,164.94342041015625,6.617650656937485,1.4186939213266911,-1791.007139281486,599.1012399626012,-710.4152490481638,0.0,4.685603448963464,19.592215601470308,-734.6930680985976,84271.22462223221
2024-08-26,67.36372375488281,165.03721618652344,7.584734342285934,2.0170808054735603,-1791.007139281486,599.1012399626012,-1732.0537847417286,0.0,4.716692985036285,19.60670787527723,-1756.3771856020421,82514.84743663017
2024-08-27,67.99134063720703,164.40882873535156,8.422550108197541,2.5063049263372483,0.0,0.0,-1500.534018150273,110.13525482335264,4.787655165618291,19.61785731296073,-1635.0747854522047,80879.77265117796
2024-08-28,68.22907257080078,163.1145782470703,9.093215588143636,2.838670487460247,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,80879.77265117796
2024-08-29,68.51435852050781,161.39825439453125,9.952620828433759,3.2075740422981496,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,80879.77265117796
2024-08-30,68.91374206542969,162.13917541503906,10.10416242322323,3.0614524958775493,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,80879.77265117796
2024-09-03,69.42724609375,166.5096435546875,9.15572203811655,2.315381464439715,-1598.3940448492353,534.6711541318497,0.0,100.0,-0.0,0.0,-100.0,80779.77265117796
2024-09-04,68.99932098388672,167.4287872314453,8.420338569002787,1.8004739223614645,-1598.3940448492353,534.6711541318497,1175.4325577120148,0.0,4.4036546312116,17.66426652648168,1153.3646365543216,81933.13728773229
2024-09-05,67.67753601074219,168.1603240966797,6.853850694664857,0.8748833744209344,-1598.3940448492353,534.6711541318497,2503.864889670284,0.0,4.376512053939898,17.761774385700942,2481.7266032306434,84414.86389096294
2024-09-06,67.64900207519531,167.5885772705078,7.016569057889761,0.935859735677231,-1598.3940448492353,534.6711541318497,-260.08806276630156,0.0,4.292673433715872,17.839379873801114,-282.2201160738186,84132.64377488912
2024-09-09,68.32415771484375,168.39183044433594,7.42303231664831,1.1305398897124803,-1598.3940448492353,534.6711541318497,-649.6884522496839,0.0,4.290863573689911,17.778725799312916,-671.7580416226867,83460.88573326643
2024-09-10,68.03888702392578,168.03273010253906,7.257882565129734,1.001944288819541,-1598.3940448492353,534.6711541318497,263.9743793356313,0.0,4.333687571855006,17.863939351199967,241.7767524125763,83702.66248567901
2024-09-11,67.59194946289062,166.11436462402344,7.452648273541747,1.0772786866227575,-1598.3940448492353,534.6711541318497,-311.31234846661187,0.0,4.315593326873527,17.825843995208363,-333.4537857886937,83369.20869989033
2024-09-12,67.73458862304688,167.50352478027344,7.130606107832435,0.8630623987680361,-1598.3940448492353,534.6711541318497,514.7502798601217,0.0,4.2872448214775725,17.62233314512014,492.840701893524,83862.04940178385
2024-09-13,68.37129974365234,167.60748291015625,7.732542691167225,1.174686864545701,-1598.3940448492353,534.6711541318497,-962.1318501792324,0.0,4.296292185928211,17.769702959409063,-984.1978453245697,82877.85155645928
2024-09-16,69.03193664550781,167.46571350097656,8.4406022006525,1.545975069780923,-1598.3940448492353,534.6711541318497,-1131.7581033601239,0.0,4.336677712256188,17.780731414426093,-1153.8755124868062,81723.97604397248
2024-09-17,68.74469757080078,167.1444091796875,8.260841099130346,1.4054392067564332,-1598.3940448492353,534.6711541318497,287.32907416854965,0.0,4.3785808110551345,17.765691729182702,265.1848016283118,81989.1608456008
2024-09-18,68.69682312011719,165.57569885253906,8.737708444012007,1.6505849120656688,-1598.3940448492353,534.6711541318497,-762.2219242419219,0.0,4.360361714767049,17.73160598468049,-784.3138919413694,81204.84695365942
2024-09-19,67.61490631103516,165.05593872070312,7.829654112994113,1.0606415633177328,-1598.3940448492353,534.6711541318497,1451.4286350985628,0.0,4.357325118065737,17.565188492395762,1429.5061214881014,82634.35307514752
2024-09-20,68.59150695800781,161.76730346679688,9.906320424244562,2.2521179286469684,-1598.3940448492353,534.6711541318497,-3319.3310650417475,0.0,4.288700936134824,17.51004945478456,-3341.129815432667,79293.22325971485
2024-09-23,68.67768096923828,162.6461639404297,9.698511018011509,2.014682086526475,-1598.3940448492353,534.6711541318497,332.1613173865675,0.0,4.350645089242642,17.16117278678362,310.64949951054126,79603.8727592254
2024-09-24,68.2947006225586,160.5765838623047,10.007816013926266,2.096206208587482,-1598.3940448492353,534.6711541318497,-494.3912635122691,0.0,4.356110963305006,17.254407180386423,-516.0017816559606,79087.87097756944
2024-09-25,68.40959167480469,160.0851593017578,10.287091147684073,2.1473459522918596,-1598.3940448492353,534.6711541318497,-446.3917106729533,0.0,4.331819157534088,17.034854646866705,-467.75838447735407,78620.1125930921
2024-09-26,68.36170959472656,160.35923767089844,10.147528422008442,1.9623180929190742,-1598.3940448492353,534.6711541318497,223.07622960286233,0.0,4.339106505697446,16.982721603819815,201.75440149334506,78821.86699458545
2024-09-27,68.73512268066406,160.6521759033203,10.422952139602714,2.0195065071001315,-1598.3940448492353,534.6711541318497,-440.2356300129278,0.0,4.3360694250763405,17.01179735738152,-461.58349679538566,78360.28349779006
2024-09-30,68.80213928222656,160.69943237304688,10.474161205288617,1.9485391529219551,-1598.3940448492353,534.6711541318497,-81.85226563463597,0.0,4.359754395426787,17.042873869845476,-103.25489389990824,78257.02860389015
2024-10-01,68.65853118896484,161.956298828125,9.910124719984424,1.5770386242566836,-1598.3940448492353,534.6711541318497,901.5525591879125,0.0,4.364005146888832,17.04788709825994,880.1406669427637,79137.16927083292
2024-10-02,67.98831176757812,160.2269287109375,9.818388632827713,1.4728797507155051,-1598.3940448492353,534.6711541318497,146.63041540905863,0.0,4.354896324624479,17.181222462967526,125.09429662146661,79262.26356745439
2024-10-03,67.51915740966797,159.26300048828125,9.671673298616803,1.3496203980051287,-1598.3940448492353,534.6711541318497,234.50891649078073,0.0,4.3123854225654785,16.997761289063206,213.19876977915203,79475.46233723353
2024-10-04,67.1840591430664,158.7338104248047,9.513591871452235,1.2301963363636883,-1598.3940448492353,534.6711541318497,252.67641178111847,0.0,4.282627742732199,16.895502436819577,231.4982816015667,79706.9606188351
2024-10-07,66.07342529296875,158.01559448242188,8.643205004297968,0.7558712043954394,-1598.3940448492353,534.6711541318497,1391.2211851743596,0.0,4.261373017582388,16.839363019757254,1370.12044913702,81077.08106797212
2024-10-08,66.23619079589844,161.04908752441406,7.791251245078577,0.2925134644954651,-1598.3940448492353,534.6711541318497,1361.7578152231952,0.0,4.19092736155048,16.76317068903707,1340.8037171726078,82417.88478514472
2024-10-09,66.60958862304688,163.052490234375,7.494500404833346,0.11253479817913178,0.0,0.0,474.3247758519832,96.82391646131047,4.201251306415151,17.08498045606344,356.21462762819414,82774.09941277292
2024-10-10,66.30320739746094,163.477783203125,7.045856460502627,-0.1472965659364945,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,82774.09941277292
2024-10-11,66.60958862304688,165.19769287109375,6.776918921520647,-0.32370036279581527,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,82774.09941277292
2024-10-14,67.34681701660156,166.416748046875,7.106366993391987,-0.17498413537312002,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,82774.09941277292
2024-10-15,67.34681701660156,166.22775268554688,7.1695869286091565,-0.1692340063617797,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,82774.09941277292
2024-10-16,67.5670394897461,164.88584899902344,7.838683191742653,0.19399581848967412,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,82774.09941277292
2024-10-17,66.92555236816406,165.06539916992188,7.13713560046093,-0.25223998414588317,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,82774.09941277292
2024-10-18,67.44257354736328,165.43394470214844,7.530876374743286,-0.03501936229516662,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,82774.09941277292
2024-10-21,66.49468994140625,165.38668823242188,6.598800304662852,-0.6533499284814006,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,82774.09941277292
2024-10-22,66.49468994140625,164.78187561035156,6.801113284818101,-0.5541075652141478,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,82774.09941277292
2024-10-23,65.115966796875,163.43997192382812,5.871263930275816,-1.2110201813949355,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,82774.09941277292
2024-10-24,64.43618774414062,162.6934356689453,5.4412051528926355,-1.5099865750475046,1682.6802934432444,-562.8653443932714,-0.0,99.99999999999999,-0.0,0.0,-99.99999999999999,82674.09941277292
2024-10-25,64.07234954833984,162.34375,5.194338639263002,-1.7070442678799038,1682.6802934432444,-562.8653443932714,-415.39741759562446,0.0,3.6339085991398985,21.512996686840186,-440.54432288160456,82233.55508989132
2024-10-28,63.83298873901367,160.50099182128906,5.571390062810366,-1.4533354588691827,1682.6802934432444,-562.8653443932714,634.4570000178741,0.0,3.6260980457875056,21.39152379753941,609.4393781745471,82842.99446806587
2024-10-29,62.77021789550781,158.28964233398438,5.248327169528757,-1.674781144955538,1682.6802934432444,-562.8653443932714,-543.6115640677269,0.0,3.584938334799663,21.311609568000563,-568.5081119705271,82274.48635609534
2024-10-30,63.114906311035156,157.0706024169922,6.000790802594828,-1.154301484939352,1682.6802934432444,-562.8653443932714,1266.1557268929903,0.0,3.5355457954843597,20.956787434109025,1241.663393663397,83516.14974975874
2024-10-31,62.53085708618164,156.94773864746094,5.457840150191551,-1.5192224335474092,1682.6802934432444,-562.8653443932714,-913.6123631111506,0.0,3.5083174096626553,21.071866879384032,-938.1925474001973,82577.95720235855
2024-11-01,62.243629455566406,156.4846649169922,5.325513100390992,-1.57175386095556,1682.6802934432444,-562.8653443932714,-222.66411898888055,0.0,3.505573133553502,20.876873204570177,-247.04656532700423,82330.91063703154
2024-11-04,62.33937072753906,157.19345092773438,5.184161750793116,-1.6225927387613488,1682.6802934432444,-562.8653443932714,-237.84913041995563,0.0,3.495229952808273,20.780977912155766,-262.1253382849197,82068.78529874662
2024-11-05,62.588314056396484,158.62042236328125,4.955775683425841,-1.724063057590023,1682.6802934432444,-562.8653443932714,-384.30073485590793,0.0,3.511061344952619,20.81294258509576,-408.6247387859563,81660.16055996066
2024-11-06,60.989376068115234,155.65306091308594,4.349435594526739,-2.055011839538634,1682.6802934432444,-562.8653443932714,-1020.2765187151431,0.0,3.5429340738616846,20.896056083836346,-1044.7155088728412,80615.44505108781
2024-11-07,60.951080322265625,154.9821014404297,4.535579295743922,-1.859432379039041,1682.6802934432444,-562.8653443932714,313.22033778673926,0.0,3.4766553070123396,20.362226432384233,289.3814560473427,80904.82650713515
2024-11-08,61.200016021728516,156.0310516357422,4.433635677705688,-1.8635264272556427,1682.6802934432444,-562.8653443932714,-171.53851711524345,0.0,3.4616688056373164,20.34944081792712,-195.3496267388079,80709.47688039634
2024-11-11,60.663848876953125,155.227783203125,4.166166017964798,-1.9508646528934048,1682.6802934432444,-562.8653443932714,-450.0659255399643,0.0,3.4850980799601716,20.43255176947885,-473.9835753894033,80235.49330500694
2024-11-12,60.510650634765625,155.30340576171875,3.987671635059044,-1.9660919436699307,1682.6802934432444,-562.8653443932714,-300.34898060582316,0.0,3.467156335398056,20.253544251918278,-324.0696811931395,79911.4236238138
2024-11-13,60.31916046142578,155.68141174316406,3.6697364871402556,-2.0611073541662788,1682.6802934432444,-562.8653443932714,-534.9832079959184,0.0,3.4688454352983245,20.202396699712118,-558.6544501309289,79352.76917368287
2024-11-14,59.888309478759766,156.06886291503906,3.109281064377811,-2.272801108066075,1682.6802934432444,-562.8653443932714,-943.0672952357598,0.0,3.477288549065346,20.13846480664327,-966.6830485914684,78386.0861250914
2024-11-15,59.1127815246582,149.89793395996094,4.397961067700464,-1.4964981324389688,1682.6802934432444,-562.8653443932714,2168.4364461454024,0.0,3.485942629910306,19.994618684035576,2144.9558848314564,80531.04200992286
2024-11-18,59.22767639160156,149.62388610839844,4.604526371952105,-1.354030450837738,1682.6802934432444,-562.8653443932714,347.58336677333716,0.0,3.3481092151671925,19.735696936936165,324.4995606212338,80855.5415705441
